university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-10-28,glenn,petersen,m,36.0,1644,VICTORIA,danielle85@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-05,tanya,smith,f,46.0,6748,MEMBRILLAR,doylechristy@yahoo.com
universidad-j.-f.-kennedy,agronomía,2020-11-08,hayley,murphy,f,-37.0,5427,APEADERO QUIROGA,james39@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2021-01-05,mrs.,samantha,f,-47.0,1872,SARANDI,christian08@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-12,travis,hall,m,-7.0,2307,ATALIVA,bmooney@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-11-22,paul,ferguson,m,13.0,6531,ALGARROBO,jack93@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2021-01-06,alexis,martinez,f,40.0,8200,COLONIA LIA Y ALLENDE,allenjames@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-12-09,april,harvey,f,29.0,5777,ADOLFO RODRIGUEZ SAA,rachael04@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-11-27,derek,stanley,m,-46.0,1716,LIBERTAD,christopherbowen@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-10-14,hannah,hendricks,f,12.0,3545,KILOMETRO 525,reyesrichard@hotmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-11-16,sarah,jackson,f,-8.0,1601,ISLA MARTIN GARCIA,batesbrian@gmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2021-01-27,christopher,newton,m,-46.0,4641,ABDON CASTRO TOLAY,johnthomas@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-10-23,tracy,ward,m,32.0,1931,PUNTA LARA,smithcody@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2021-01-26,shannon,burton,f,40.0,7541,D ORBIGNY,donald85@hotmail.com
universidad-j.-f.-kennedy,medicina,2020-12-13,benjamin,gomez,m,-41.0,5731,ALFALAND,samuel10@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-10-02,breanna,shannon,f,-26.0,5598,BAÑADO VERDE,phillipselizabeth@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-11-03,crystal,pierce,f,-24.0,3181,ARROYO MOREIRA,blake93@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2021-01-19,lisa,weeks,f,-4.0,2761,ESTANCIA SANTA CATALINA,jordancolleen@gmail.com
universidad-j.-f.-kennedy,actuario-,2021-01-11,timothy,mcdowell,m,20.0,5446,BALDE DE LEYES,nicholas99@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-11-21,ellen,curry,f,25.0,9213,CAÑADON CALIENTE,jbarnes@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-10-27,daniel,thomas,m,37.0,2407,CAMPO CLUCELLAS,lopezlisa@gmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-09-11,mark,holden,m,46.0,2804,CAMPANA,phart@hotmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-12-28,michael,lopez,m,-44.0,1766,TABLADA,floresjohn@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2020-12-19,hannah,henderson,f,21.0,8181,AZOPARDO,darlene83@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-11-19,thomas,hall,m,40.0,8403,ALICURA,deborahjackson@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-09-06,natasha,medina,f,12.0,7113,LA LUCILA DEL MAR,zkim@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-09-05,nancy,boone,f,52.0,8303,CINCO SALTOS,conniemartin@gmail.com
universidad-j.-f.-kennedy,farmacia,2020-11-22,carly,moon,f,35.0,6333,ALFREDO PEÑA,qsmith@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-15,kenneth,serrano,m,8.0,5547,VILLA HIPODROMO,madeline52@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-09-10,yesenia,barnes,f,16.0,8313,ARROYITO,robertsmith@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-09-01,michael,miles,m,-46.0,5741,13 DE ENERO,ncarter@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-07,crystal,lee,f,0.0,9103,BAJO DE LOS HUESOS,normancox@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2021-01-18,bonnie,harper,f,32.0,3732,COLONIA ABATE,marcocampbell@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-11-02,shane,thomas,m,-20.0,4716,AMADORES,anthony30@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-09-16,catherine,reed,f,-45.0,7151,LANGUEYU,spencejeanette@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2021-01-23,caitlin,robinson,f,15.0,7631,COSTA BONITA BALNEARIO,julia68@yahoo.com
universidad-j.-f.-kennedy,diseño-industrial,2020-12-31,richard,cardenas,m,45.0,3450,8 DE DICIEMBRE,esimmons@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-13,susan,byrd,f,52.0,6667,AGUSTIN MOSCONI,roselacey@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-27,toni,martinez,f,2.0,6070,BALSA,ahowell@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-04,virginia,rodriguez,f,22.0,7519,SAN MAYOL,rodriguezmatthew@hotmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2021-01-01,jason,sanchez,m,15.0,6307,COLONIA LA ORACION,chavezrobert@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-10-28,felicia,norton,f,-31.0,3446,KILOMETRO 374,davidmyers@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-10-14,mary,martin,f,-24.0,9405,BAHIA TRANQUILA,katherineward@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-12-25,laura,dalton,f,5.0,3317,ARROYO MAGDALENA,juan30@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-11-19,rachel,henderson,f,41.0,2183,AREQUITO,debra12@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2021-01-11,kelli,marquez,f,15.0,3722,2 DE MAYO,larry34@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-11-20,john,smith,m,11.0,2500,CAÑADA DE GOMEZ,jasonmata@yahoo.com
universidad-j.-f.-kennedy,actuario-,2021-01-08,richard,hanna,m,3.0,6231,CUENCA,ssalazar@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-09-12,jennifer,garcia,f,-38.0,6723,CUCULLU,brianajones@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-09-06,stacey,clark,f,-25.0,8504,CANTERA VILLALONGA,bbyrd@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-06,cody,jefferson,m,2.0,8332,COLONIA RUSA,zbryant@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2021-01-21,nicole,levy,f,9.0,1808,ALEJANDRO PETION,eclark@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-10-13,justin,valenzuela,m,-15.0,9400,AN AIKE,nford@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-12-20,elizabeth,herring,f,3.0,4715,AGUA VERDE,james74@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-11-22,gregory,reed,m,11.0,7112,AGUAS VERDES,zachary14@hotmail.com
universidad-j.-f.-kennedy,medicina,2020-12-10,david,banks,m,-30.0,3730,CABRAL,robert28@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-10-18,elizabeth,morgan,f,15.0,8214,COLONIA CAZAUX,smithalbert@gmail.com
universidad-j.-f.-kennedy,bioquímica,2021-01-15,beth,clark,f,27.0,6277,BUENA ESPERANZA,richardfields@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-12-29,amy,wright,f,8.0,6734,RAWSON,alexbell@hotmail.com
universidad-j.-f.-kennedy,medicina,2020-12-10,cesar,marsh,m,0.0,3222,BUEN RETIRO,fdavidson@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2020-12-26,jacob,morgan,m,-34.0,5624,KILOMETRO 47,chelsea19@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2020-12-07,terry,johnson,m,21.0,5325,ALPASINCHE,johncastaneda@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-12-16,valerie,kennedy,f,-44.0,4155,CEVIL GRANDE,aaronsolomon@gmail.com
universidad-j.-f.-kennedy,contador-público-,2020-09-17,angela,guzman,f,30.0,4504,23 DE AGOSTO,wilsonsuzanne@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-09-13,rebecca,hinton,f,3.0,6036,DIEGO DE ALVEAR,pgarza@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-30,michael,lewis,m,-14.0,3372,CATARATAS DEL IGUAZU,sloanjoshua@gmail.com
universidad-j.-f.-kennedy,farmacia,2021-01-05,catherine,white,f,-22.0,8313,ARROYITO,shanefriedman@gmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2020-12-06,tammy,mills,f,-13.0,3346,BACACAY,garciachristine@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-12-31,kathleen,hurley,f,30.0,5553,EMPALME FRONTERA,sandersscott@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-09-10,lori,thornton,f,-16.0,7201,COLMAN,williamsdanielle@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-gestión-de-agroalimentos,2021-01-08,russell,bautista,m,43.0,8307,COLONIA GOBERNADOR AYALA,debrastewart@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-10-01,katie,diaz,f,4.0,8138,ANZOATEGUI,collieralejandra@hotmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-05,sandra,nguyen,f,-17.0,5575,ANDRADE,sara10@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-19,vanessa,knapp,f,38.0,7601,BARRIO BATAN,owensgabriela@yahoo.com
universidad-j.-f.-kennedy,farmacia,2021-01-12,douglas,white,m,-7.0,4630,APARZO,hmiller@gmail.com
universidad-j.-f.-kennedy,arquitectura,2021-01-14,rebekah,wells,f,-2.0,1746,FRANCISCO ALVAREZ,marianguyen@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-10-03,david,deleon,m,16.0,3306,CENTINELA,matthew83@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-11-07,benjamin,carson,m,6.0,2707,4 DE NOVIEMBRE,tommydominguez@gmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2021-01-07,andrew,pugh,m,47.0,3332,CAPIOVI,curtissmith@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-12-18,jasmine,meyer,f,1.0,7003,ACEILAN,kevinwebb@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-11-23,stephanie,turner,f,35.0,5770,CHACRAS VIEJAS,raguilar@yahoo.com
universidad-j.-f.-kennedy,actuario-,2020-10-21,isaac,castillo,m,-18.0,2603,CHAPUY,nancyyoung@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-10-03,joshua,schroeder,m,30.0,2707,4 DE NOVIEMBRE,catherine90@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-13,andrew,fowler,m,-28.0,3285,BERDUC,alexander30@gmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-12-27,patricia,mcgrath,f,52.0,6646,COLONIA SAN EDUARDO,laurenmorrow@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-22,amy,lambert,f,-8.0,5266,CHICHAGASTA,aparker@hotmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-11-28,ms.,angela,f,-32.0,6106,AARON CASTELLANOS,wongmelanie@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-09-18,richard,caldwell,m,4.0,8153,BALNEARIO ORIENTE,krystal26@yahoo.com
universidad-j.-f.-kennedy,medicina,2020-10-10,lindsey,baxter,f,50.0,5773,CAÑADA,gary79@hotmail.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-11,joseph,torres,m,32.0,5544,GOBERNADOR BENEGAS,nuneztina@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-14,ian,hunter,m,-25.0,8204,BERNASCONI,fhuang@yahoo.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-12-14,brian,reilly,m,32.0,3228,CABI MONDA,edward94@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-09-01,natalie,alvarado,f,-21.0,8212,ABRAMO,vwright@yahoo.com
universidad-j.-f.-kennedy,agronomía,2020-09-17,tony,parker,m,-21.0,6333,ALFREDO PEÑA,nathananderson@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2020-09-19,brittany,brown,f,2.0,6600,KILOMETRO 125,nathangreer@gmail.com
universidad-j.-f.-kennedy,ingeniería-en-informática,2020-11-03,eric,simmons,m,-17.0,5333,BANDA DE LUCERO,nparker@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-ambientales,2020-12-22,morgan,johnson,f,-23.0,8132,BALNEARIO CHAPALCO,kboyle@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-10-04,lindsey,carroll,f,-26.0,3133,ARROYO BURGOS,ryan40@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2020-12-22,jay,santos,m,-40.0,7414,LAPRIDA,pecktim@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-11-27,calvin,hunter,m,36.0,3153,KILMETRO 165,noblemegan@yahoo.com
universidad-j.-f.-kennedy,arquitectura,2021-01-29,christopher,harris,m,-28.0,3105,DIAMANTE,smithjason@gmail.com
universidad-j.-f.-kennedy,bioquímica,2020-10-06,dawn,martin,f,32.0,1635,KILOMETRO 45,stevenreid@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-12-18,shannon,levine,f,29.0,5407,DIQUE TOMA,erika39@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-15,eric,brooks,m,48.0,4115,AGUA AZUL,hardydonald@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-12-17,lisa,martin,f,10.0,3164,COLONIA RIVAS,davidcampbell@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-educación-,2020-10-22,samantha,taylor,f,-14.0,7513,ADOLFO GONZALES CHAVES,svargas@gmail.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-09-16,courtney,pearson,f,45.0,6200,REALICO,mcdowellgeorge@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-09-06,sean,baldwin,m,37.0,6009,SAN MARCELO,michael40@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-09-04,edward,lopez,m,23.0,5590,ADRIAN MATURANO,brandonwilliams@gmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-11,craig,baker,m,12.0,1890,JUAN MARIA GUTIERREZ,grossjimmy@gmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-11-02,maria,christensen,f,38.0,3486,VILLA OLIVARI,jason33@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-22,david,jones,m,-11.0,6009,SAN MARCELO,martinwesley@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-09-30,angela,ferguson,f,7.0,2345,CAMPO BOTTO,edward69@gmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-11-12,thomas,peters,m,30.0,4168,AGUA BLANCA,wmullins@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2021-01-15,juan,rivas,m,-10.0,1981,DESVIO KILOMETRO 55,regina82@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-14,mark,flores,m,11.0,7205,LA ESPERANZA ROSAS LAS FLORES,trivers@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2021-01-01,malik,martinez,m,-29.0,4753,CORRALITO,levinehailey@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-11-22,jonathan,brown,m,-1.0,2147,SAN GENARO NORTE,ericcobb@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-10-18,brian,james,m,15.0,3201,CAMBA PASO,geoffrey06@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-11-23,gregory,thompson,m,0.0,7261,SALADILLO NORTE,harrismonica@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-10-09,angela,mclaughlin,f,10.0,2185,CAMPO CRENNA,jerrymays@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-09-20,jill,schultz,f,16.0,6455,CARLOS TEJEDOR,john49@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2021-01-04,kristy,lucero,f,17.0,9031,BAJO LA CANCHA,hartamanda@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-de-la-computación,2021-01-29,jeffrey,mcintyre,m,15.0,5595,CUPILES,huberkristen@yahoo.com
universidad-j.-f.-kennedy,arquitectura,2020-12-31,amanda,johnson,f,-26.0,3038,CAYASTACITO,sullivancynthia@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2021-01-28,robert,velez,m,-22.0,2721,EL ARBOLITO,kristinbell@hotmail.com
universidad-j.-f.-kennedy,contador-público-,2020-10-21,brittany,jordan,f,34.0,3133,ARROYO BURGOS,howardraymond@yahoo.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-09-15,trevor,gonzalez,m,49.0,6239,GONZALEZ MORENO,xtorres@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-12-04,jasmine,hicks,f,37.0,6465,CORACEROS,kwalker@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-09-26,jennifer,summers,f,44.0,3421,BAJO GUAZU,richardcampbell@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-12,marcus,anderson,m,37.0,6385,ARATA,linda70@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2021-01-12,russell,bradford,m,-24.0,2134,ROLDAN,krystal09@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-11-05,gloria,bryant,f,20.0,6207,ALTA ITALIA,lleblanc@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-11-30,rebecca,baker,f,26.0,1614,VILLA DE MAYO,cory47@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-10-16,mr.,robert,m,12.0,5700,ALTO BLANCO,enelson@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-musicoterapia,2020-12-22,charles,tran,m,-6.0,2407,CAMPO CLUCELLAS,lonnieshepherd@gmail.com
universidad-j.-f.-kennedy,contador-público-,2020-09-13,holly,williams,f,32.0,4109,ALTO NUESTRA SEÑORA DEL VALLE,kimberly12@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-09-25,miss,christine,f,8.0,4716,AMADORES,scottyoung@yahoo.com
universidad-j.-f.-kennedy,agronomía,2020-12-15,jane,wilson,f,-46.0,7547,CASCADA,longeric@yahoo.com
universidad-j.-f.-kennedy,arquitectura,2020-10-27,amy,moore,f,7.0,1890,JUAN MARIA GUTIERREZ,allisonwillis@yahoo.com
universidad-j.-f.-kennedy,diseño-industrial,2021-01-24,madeline,lawrence,f,-38.0,8532,ARROYO SALADO,mackenzie80@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-02,amanda,shannon,f,-21.0,4105,ABRA DEL TAFI,bethanyorr@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-11-22,louis,rodriguez,m,-31.0,2342,CAMPO EL MATACO,stevetravis@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-09-04,caitlin,duncan,f,-12.0,3384,BARRANCON,davidgross@yahoo.com
universidad-j.-f.-kennedy,diseño-de-imagen-y-sonido,2020-10-22,rebecca,morales,f,-10.0,3572,CAMPO GARABATO,michael69@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-política-,2020-12-08,george,li,m,-26.0,3511,COLONIA CORONEL DORREGO,clairegarcia@gmail.com
universidad-j.-f.-kennedy,medicina,2020-09-12,beth,kelley,f,45.0,1891,INGENIERO ALLAN,daltonbrandon@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-09-17,lisa,rice,f,25.0,7111,SAN BERNARDO DEL TUYU,vwood@hotmail.com
universidad-j.-f.-kennedy,arquitectura,2020-12-10,daniel,hancock,m,14.0,9210,CUESTA DEL TERNERO,jim32@gmail.com
universidad-j.-f.-kennedy,contador-público-,2020-11-23,stacy,dunn,f,3.0,4184,BUSTAMANTE,laura04@hotmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2021-01-29,michael,moreno,m,3.0,2208,GABOTO,andersonsharon@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-09-27,derrick,vasquez,m,-18.0,3734,CAMPO MORENO,dalechung@hotmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-11-14,isabel,phillips,f,3.0,1746,FRANCISCO ALVAREZ,jonesbrian@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2020-12-30,carrie,cox,f,-2.0,7401,CANTERAS DE GREGORINI,matthewpalmer@gmail.com
universidad-j.-f.-kennedy,ingeniería-electrónica,2020-09-23,suzanne,sanchez,f,-39.0,1878,QUILMES,aprilrichardson@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2021-01-05,philip,elliott,m,-36.0,1672,VILLA LYNCH,joshuabrown@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-producción-de-bioimagenes,2021-01-22,denise,townsend,f,49.0,2752,ALMACEN EL DESCANSO,jacksonhunter@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-12-13,anthony,marshall,m,4.0,7607,BALNEARIO ATLANTIDA,oscott@gmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-11-25,jennifer,garcia,f,12.0,7105,SAN CLEMENTE DEL TUYU,qhenderson@hotmail.com
universidad-j.-f.-kennedy,bioquímica,2020-12-25,martin,mcknight,m,-26.0,1612,INGENIERO ADOLFO SOURDEAUX,jamesburnett@hotmail.com
universidad-j.-f.-kennedy,agronomía,2020-09-12,marcus,yang,m,-2.0,2752,ALMACEN EL DESCANSO,laura17@yahoo.com
universidad-j.-f.-kennedy,farmacia,2020-11-17,joshua,smith,m,-23.0,6354,COLONIA LA GAVIOTA,patrickwarren@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-administración-,2020-09-17,shawn,jones,m,-41.0,1614,VILLA DE MAYO,sflores@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-21,lawrence,robinson,m,-28.0,6201,CHANILAO,hoffmanmatthew@yahoo.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-06,eduardo,white,m,-18.0,2152,GRANADERO BAIGORRIA,perezmatthew@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-artes,2020-11-18,caitlyn,schroeder,f,-37.0,7414,LAPRIDA,christymunoz@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-09-01,kimberly,cook,f,17.0,2529,PIAMONTE,nealanna@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-antropológicas,2020-12-27,elizabeth,harrington,f,14.0,4633,SAN PEDRO DE IRUYA,tammy01@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-geológicas,2020-12-18,brandon,kelley,m,37.0,5719,AGUA AMARGA,jonathon83@hotmail.com
universidad-j.-f.-kennedy,licenciatura-en-kinesiología-y-fisiatría,2020-12-18,roberto,santiago,m,-6.0,5266,CHICHAGASTA,frhodes@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-psicología,2020-12-13,anna,tate,f,-12.0,4174,AMPATA,lance28@gmail.com
universidad-j.-f.-kennedy,técnico-para-bioterios-,2020-12-09,katrina,rangel,f,8.0,3526,GANDOLFI,schmidtjason@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-09-30,christopher,douglas,m,-36.0,1708,MORON,mooresabrina@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-terapia-ocupacional,2020-10-29,jesse,coffey,m,-24.0,8303,CINCO SALTOS,kenneth87@gmail.com
universidad-j.-f.-kennedy,licenciatura-en-sociología-,2020-09-20,angela,smith,f,-17.0,2717,ACEVEDO,reedraven@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-relaciones-del-trabajo-,2020-09-06,carlos,robinson,m,14.0,2401,CASTELAR,daniel61@gmail.com
universidad-j.-f.-kennedy,ciencias-veterinarias,2020-12-02,julie,rogers,f,-10.0,6507,CORBETT,nevans@hotmail.com
universidad-j.-f.-kennedy,diseño-industrial,2020-10-17,jason,grimes,m,21.0,3621,POZO NAVAGAN,holly06@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencias-biológicas,2020-09-03,linda,wilson,f,-21.0,6007,ARRIBEÑOS,collinsmichael@yahoo.com
universidad-j.-f.-kennedy,ingeniería-mecánica,2021-01-21,david,white,m,13.0,2527,COLONIA SAN FRANCISCO,marcusfrench@yahoo.com
universidad-j.-f.-kennedy,licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-23,jennifer,brooks,f,-14.0,5384,PUNTA DE LOS LLANOS,tarakennedy@gmail.com
